Accession ID	Collection date	Submission date	Location
EPI_ISL_18497716	2021-03-31	2023-11-13	South America / Brazil / Rio Grande do Sul / Sao Nicolau
EPI_ISL_18497717	2021-04-15	2023-11-13	South America / Brazil / Rio Grande do Sul / Sao Nicolau
EPI_ISL_18497718	2021-04-16	2023-11-13	South America / Brazil / Rio Grande do Sul / Sao Nicolau
EPI_ISL_18497719	2021-04-15	2023-11-13	South America / Brazil / Rio Grande do Sul / Sao Nicolau
EPI_ISL_18497720	2021-04-23	2023-11-13	South America / Brazil / Rio Grande do Sul / Sao Nicolau
EPI_ISL_18497721	2021-04-23	2023-11-13	South America / Brazil / Rio Grande do Sul / Sao Nicolau
EPI_ISL_18497722	2021-04-26	2023-11-13	South America / Brazil / Rio Grande do Sul / Sao Nicolau
EPI_ISL_18497723	2021-04-27	2023-11-13	South America / Brazil / Rio Grande do Sul / Sao Nicolau
EPI_ISL_18497724	2021-05-07	2023-11-13	South America / Brazil / Rio Grande do Sul / Espumoso
EPI_ISL_18497725	2021-05-12	2023-11-13	South America / Brazil / Rio Grande do Sul / Espumoso
EPI_ISL_18497726	2021-05-13	2023-11-13	South America / Brazil / Rio Grande do Sul / Sao Nicolau
EPI_ISL_18497727	2019-06-19	2023-11-13	South America / Brazil / Rio Grande do Sul / Canoas
EPI_ISL_18497728	2019-05-18	2023-11-13	South America / Brazil / Rio Grande do Sul / Rio Grande
EPI_ISL_18497729	2019-02-02	2023-11-13	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_18497730	2019-03-09	2023-11-13	South America / Brazil / Rio Grande do Sul / Porto Alegre
EPI_ISL_18497731	2017-05-03	2023-11-13	South America / Brazil / Rio Grande do Sul / Caxias do Sul
EPI_ISL_18553672	2023-08-09	2023-11-28	South America / Brazil / Sergipe / Cristianopolis
EPI_ISL_18553673	2023-08-09	2023-11-28	South America / Brazil / Sergipe / Estancia
EPI_ISL_18553674	2023-07-14	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553675	2023-07-14	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553676	2023-07-14	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553677	2023-07-14	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553678	2023-07-17	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553679	2023-07-18	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553680	2023-07-18	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553681	2023-07-24	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553682	2023-07-24	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553683	2023-07-25	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553684	2023-07-25	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553685	2023-07-25	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553686	2023-07-26	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553687	2023-08-08	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553688	2023-08-08	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553689	2023-08-08	2023-11-28	South America / Brazil / Tocantins / Palmas
EPI_ISL_18553690	2023-05-25	2023-11-28	South America / Brazil / Sao Paulo / Sao Paulo
EPI_ISL_18553691	2023-06-10	2023-11-28	South America / Brazil / Distrito Federal / Brasilia
EPI_ISL_18553692	2023-04-03	2023-11-28	South America / Brazil / Sao Paulo / Campinas
EPI_ISL_18553693	2023-06-15	2023-11-28	South America / Brazil / Sao Paulo / Barretos
EPI_ISL_18553694	2023-06-16	2023-11-28	South America / Brazil / Sao Paulo / Guarulhos
EPI_ISL_18553695	2023-06-21	2023-11-28	South America / Brazil / Sao Paulo / Santa Barbara Doeste
EPI_ISL_18553696	2023-06-23	2023-11-28	South America / Brazil / Sao Paulo / Peruibe
EPI_ISL_18553697	2023-05-16	2023-11-28	South America / Brazil / Sao Paulo / Mirassol
EPI_ISL_18553698	2023-05-17	2023-11-28	South America / Brazil / Sao Paulo / Guapiacu
EPI_ISL_18553699	2023-06-14	2023-11-28	South America / Brazil / Sao Paulo / Barretos
EPI_ISL_18626875	2022-05-10	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626876	2022-04-25	2023-12-14	South America / Brazil / Pernambuco / Goiana
EPI_ISL_18626877	2022-05-04	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626878	2022-05-09	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626879	2022-05-04	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626880	2022-04-14	2023-12-14	South America / Brazil / Pernambuco / Ingazeira
EPI_ISL_18626881	2022-04-19	2023-12-14	South America / Brazil / Pernambuco / Carnaiba
EPI_ISL_18626882	2022-05-03	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626883	2022-05-04	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626884	2022-05-09	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626885	2022-04-29	2023-12-14	South America / Brazil / Pernambuco / Parnamirim
EPI_ISL_18626886	2022-05-04	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626887	2022-05-16	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626888	2022-05-04	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626889	2022-05-05	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626890	2022-05-10	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626891	2022-05-11	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626892	2022-05-19	2023-12-14	South America / Brazil / Pernambuco / Tracunhaem
EPI_ISL_18626893	2022-05-10	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626894	2022-04-22	2023-12-14	South America / Brazil / Pernambuco / Moreilandia
EPI_ISL_18626895	2022-05-09	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626896	2022-05-10	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626897	2022-05-04	2023-12-14	South America / Brazil / Pernambuco / Araripina
EPI_ISL_18626898	2022-05-06	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626899	2022-05-04	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626900	2022-05-11	2023-12-14	South America / Brazil / Pernambuco / Recife
EPI_ISL_18626901	2022-05-05	2023-12-14	South America / Brazil / Pernambuco / Jurema
EPI_ISL_18626902	2022-05-05	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626903	2022-05-16	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626904	2022-05-09	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626905	2022-05-09	2023-12-14	South America / Brazil / Pernambuco / Caruaru
EPI_ISL_18626906	2022-05-05	2023-12-14	South America / Brazil / Pernambuco / Caruaru
