Accession ID	Collection date	Submission date	Location
EPI_ISL_18099459	2023-02-20	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099460	2023-02-27	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099461	2023-03-10	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099462	2023-03-13	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099463	2023-03-18	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099464	2023-03-17	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099465	2023-03-22	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099466	2023-02-16	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099467	2023-02-17	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099468	2023-03-11	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099469	2023-02-08	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099470	2023-02-16	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099471	2023-03-23	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099472	2023-03-03	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099474	2023-03-16	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099475	2023-03-08	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099476	2023-03-26	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099477	2023-03-30	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099478	2023-03-28	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099479	2023-03-28	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099480	2023-04-04	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099481	2023-04-07	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099482	2023-04-05	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099483	2023-04-11	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099484	2023-04-18	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099485	2023-04-18	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099486	2023-04-15	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099487	2023-04-25	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099488	2023-04-26	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099489	2023-04-28	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099490	2023-05-02	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099491	2023-05-03	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099492	2023-04-18	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099493	2023-04-19	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099494	2023-04-28	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099495	2023-04-14	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099496	2023-05-05	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099497	2023-05-04	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099498	2023-05-09	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18099499	2023-05-10	2023-08-14	South America / Brazil / Bahia
EPI_ISL_18360800	2022-04-14	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ribas Do Rio Pardo
EPI_ISL_18360801	2022-04-14	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360802	2022-03-29	2023-07-11	South America / Brazil / Mato Grosso do Sul / Itapora
EPI_ISL_18360803	2022-04-15	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360804	2022-03-28	2023-07-11	South America / Brazil / Mato Grosso do Sul / Sidrolandia
EPI_ISL_18360805	2022-05-01	2023-07-11	South America / Brazil / Mato Grosso do Sul / Bandeirantes
EPI_ISL_18360806	2022-04-06	2023-07-11	South America / Brazil / Mato Grosso do Sul / Aparecida Do Taboado
EPI_ISL_18360807	2022-04-18	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ribas Do Rio Pardo
EPI_ISL_18360808	2022-04-16	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360809	2022-03-28	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ivinhema
EPI_ISL_18360810	2022-04-16	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360811	2022-04-16	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360812	2022-04-10	2023-07-11	South America / Brazil / Mato Grosso do Sul / Campo Grande
EPI_ISL_18360813	2022-04-06	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ribas Do Rio Pardo
EPI_ISL_18360814	2022-04-18	2023-07-11	South America / Brazil / Mato Grosso do Sul / Amambai
EPI_ISL_18360815	2022-04-11	2023-07-11	South America / Brazil / Mato Grosso do Sul / Angelica
EPI_ISL_18360816	2022-04-16	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360817	2022-04-15	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360818	2022-04-12	2023-07-11	South America / Brazil / Mato Grosso do Sul / Aparecida Do Taboado
EPI_ISL_18360819	2022-04-17	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360820	2022-04-12	2023-07-11	South America / Brazil / Mato Grosso do Sul / Jardim
EPI_ISL_18360821	2022-04-17	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360822	2021-06-15	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360823	2021-05-09	2023-07-11	South America / Brazil / Mato Grosso do Sul / Caarapo
EPI_ISL_18360824	2022-04-17	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360825	2022-04-17	2023-07-11	South America / Brazil / Mato Grosso do Sul / Coronel Sapucaia
EPI_ISL_18360826	2022-04-12	2023-07-11	South America / Brazil / Mato Grosso do Sul / Mundo Novo
EPI_ISL_18360827	2022-03-29	2023-07-11	South America / Brazil / Mato Grosso do Sul / Campo Grande
EPI_ISL_18360828	2022-04-17	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360829	2022-03-30	2023-07-11	South America / Brazil / Mato Grosso do Sul / Aparecida Do Taboado
EPI_ISL_18360830	2022-03-31	2023-07-11	South America / Brazil / Mato Grosso do Sul / Jardim
EPI_ISL_18360831	2022-04-19	2023-07-11	South America / Brazil / Mato Grosso do Sul / Jardim
EPI_ISL_18360832	2022-04-17	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360833	2022-04-04	2023-07-11	South America / Brazil / Mato Grosso do Sul / Paranhos
EPI_ISL_18360834	2022-05-02	2023-07-11	South America / Brazil / Mato Grosso do Sul / Deodapolis
EPI_ISL_18360835	2022-04-05	2023-07-11	South America / Brazil / Mato Grosso do Sul / Jardim
EPI_ISL_18360836	2022-04-16	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ribas Do Rio Pardo
EPI_ISL_18360837	2022-04-18	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ribas Do Rio Pardo
EPI_ISL_18360838	2022-04-16	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ribas Do Rio Pardo
EPI_ISL_18360839	2022-04-06	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ribas Do Rio Pardo
EPI_ISL_18360840	2022-04-14	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ivinhema
EPI_ISL_18360841	2022-04-05	2023-07-11	South America / Brazil / Mato Grosso do Sul / Campo Grande
EPI_ISL_18360842	2022-04-15	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360843	2022-04-08	2023-07-11	South America / Brazil / Mato Grosso do Sul / Jardim
EPI_ISL_18360844	2022-05-19	2023-07-11	South America / Brazil / Mato Grosso do Sul / Campo Grande
EPI_ISL_18360845	2022-04-15	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360846	2022-04-01	2023-07-11	South America / Brazil / Mato Grosso do Sul / Amambai
EPI_ISL_18360847	2022-03-29	2023-07-11	South America / Brazil / Mato Grosso do Sul / Coronel Sapucaia
EPI_ISL_18360848	2022-04-13	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ribas Do Rio Pardo
EPI_ISL_18360849	2022-04-07	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ribas Do Rio Pardo
EPI_ISL_18360850	2022-04-14	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ivinhema
EPI_ISL_18360851	2022-04-15	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360852	2022-04-13	2023-07-11	South America / Brazil / Mato Grosso do Sul / Corguinho
EPI_ISL_18360853	2022-03-29	2023-07-11	South America / Brazil / Mato Grosso do Sul / Aparecida Do Taboado
EPI_ISL_18360854	2022-04-01	2023-07-11	South America / Brazil / Mato Grosso do Sul / Amambai
EPI_ISL_18360855	2022-04-19	2023-07-11	South America / Brazil / Mato Grosso do Sul / Paraiso Das Aguas
EPI_ISL_18360856	2022-04-15	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360857	2022-03-30	2023-07-11	South America / Brazil / Mato Grosso do Sul / Dourados
EPI_ISL_18360858	2022-04-15	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360859	2022-04-17	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360860	2022-04-17	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360861	2022-04-01	2023-07-11	South America / Brazil / Mato Grosso do Sul / Tacuru
EPI_ISL_18360862	2022-04-15	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360863	2022-03-30	2023-07-11	South America / Brazil / Mato Grosso do Sul / Itapora
EPI_ISL_18360864	2022-04-04	2023-07-11	South America / Brazil / Mato Grosso do Sul / Dourados
EPI_ISL_18360865	2022-04-17	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360866	2022-04-12	2023-07-11	South America / Brazil / Mato Grosso do Sul / Fatima Do Sul
EPI_ISL_18360867	2022-04-15	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ivinhema
EPI_ISL_18360868	2022-04-13	2023-07-11	South America / Brazil / Mato Grosso do Sul / Cassilandia
EPI_ISL_18360869	2021-06-10	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360870	2022-04-06	2023-07-11	South America / Brazil / Mato Grosso do Sul / Terenos
EPI_ISL_18360871	2022-04-06	2023-07-11	South America / Brazil / Mato Grosso do Sul / Itapora
EPI_ISL_18360872	2022-04-15	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360873	2022-04-01	2023-07-11	South America / Brazil / Mato Grosso do Sul / Terenos
EPI_ISL_18360874	2022-03-30	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360875	2022-04-03	2023-07-11	South America / Brazil / Mato Grosso do Sul / Campo Grande
EPI_ISL_18360876	2022-04-16	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360877	2022-04-16	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360878	2022-04-13	2023-07-11	South America / Brazil / Mato Grosso do Sul / Campo Grande
EPI_ISL_18360879	2022-04-13	2023-07-11	South America / Brazil / Mato Grosso do Sul / Sidrolandia
EPI_ISL_18360880	2022-04-18	2023-07-11	South America / Brazil / Mato Grosso do Sul / Jardim
EPI_ISL_18360881	2022-03-29	2023-07-11	South America / Brazil / Mato Grosso do Sul / Campo Grande
EPI_ISL_18360882	2022-04-18	2023-07-11	South America / Brazil / Mato Grosso do Sul / Amambai
EPI_ISL_18360883	2022-04-05	2023-07-11	South America / Brazil / Mato Grosso do Sul / Terenos
EPI_ISL_18360884	2022-04-14	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ribas Do Rio Pardo
EPI_ISL_18360885	2022-03-28	2023-07-11	South America / Brazil / Mato Grosso do Sul / Rio Verde De Mt
EPI_ISL_18360886	2022-04-16	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360887	2022-04-18	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ribas Do Rio Pardo
EPI_ISL_18360888	2022-03-28	2023-07-11	South America / Brazil / Mato Grosso do Sul / Sao Gabriel Do Oeste
EPI_ISL_18360889	2022-04-05	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ivinhema
EPI_ISL_18360890	2022-04-16	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360891	2022-04-12	2023-07-11	South America / Brazil / Mato Grosso do Sul / Aparecida Do Taboado
EPI_ISL_18360892	2022-04-16	2023-07-11	South America / Brazil / Mato Grosso do Sul / Chapadao Do Sul
EPI_ISL_18360893	2022-04-12	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ribas Do Rio Pardo
EPI_ISL_18360894	2022-04-16	2023-07-11	South America / Brazil / Mato Grosso do Sul / Ribas Do Rio Pardo
EPI_ISL_18360895	2022-03-28	2023-07-11	South America / Brazil / Mato Grosso do Sul / Campo Grande
EPI_ISL_18360896	2022-03-28	2023-07-11	South America / Brazil / Mato Grosso do Sul / Angelica
EPI_ISL_18360897	2022-03-31	2023-07-11	South America / Brazil / Mato Grosso do Sul / Tacuru
EPI_ISL_18360898	2022-04-05	2023-07-11	South America / Brazil / Mato Grosso do Sul / Tres Lagoas
EPI_ISL_18360899	2022-04-05	2023-07-11	South America / Brazil / Mato Grosso do Sul / Jardim
EPI_ISL_18377711	2023-04-28	2023-10-12	South America / Brazil / Para
EPI_ISL_18377712	2023-05-25	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377713	2023-06-27	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377714	2023-06-29	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377715	2023-07-02	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377716	2023-07-02	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377717	2023-07-09	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377718	2023-07-11	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377719	2023-07-11	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377720	2023-07-13	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377721	2023-07-15	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377722	2023-07-16	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377723	2023-07-27	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377724	2023-07-28	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377725	2023-07-29	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377726	2023-07-31	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377727	2023-08-01	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377728	2023-08-09	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377729	2023-08-14	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377730	2023-07-12	2023-10-12	South America / Brazil / Para
EPI_ISL_18377731	2023-06-30	2023-10-12	South America / Brazil / Para
EPI_ISL_18377732	2023-07-06	2023-10-12	South America / Brazil / Para
EPI_ISL_18377733	2023-06-30	2023-10-12	South America / Brazil / Para
EPI_ISL_18377734	2023-04-25	2023-10-12	South America / Brazil / Para
EPI_ISL_18377735	2023-03-31	2023-10-12	South America / Brazil / Para
EPI_ISL_18377736	2023-06-23	2023-10-12	South America / Brazil / Para
EPI_ISL_18377737	2023-06-19	2023-10-12	South America / Brazil / Para
EPI_ISL_18377738	2023-05-23	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377739	2023-05-11	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377740	2023-05-25	2023-10-12	South America / Brazil / Rondonia
EPI_ISL_18377741	2023-05-21	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377742	2023-05-25	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377743	2023-06-24	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377744	2023-07-08	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377745	2023-07-16	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377746	2023-07-26	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377747	2023-07-28	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377748	2023-07-28	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377749	2023-07-29	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377750	2023-07-30	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377751	2023-07-10	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377752	2023-07-08	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377753	2023-04-27	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377754	2023-05-05	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377755	2023-05-23	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377756	2023-05-23	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377757	2023-05-23	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377758	2023-05-25	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377759	2023-06-25	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377760	2023-06-27	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377761	2023-07-04	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377762	2023-07-05	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377763	2023-07-05	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377764	2023-07-18	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377765	2023-07-18	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377766	2023-06-27	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377767	2023-07-06	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377768	2023-07-07	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377769	2023-07-13	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377770	2023-07-13	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377771	2023-07-18	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377772	2023-04-17	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377773	2023-04-24	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377774	2023-05-05	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377775	2023-05-05	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377776	2023-05-04	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377777	2023-05-03	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377778	2023-05-15	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18377779	2023-05-15	2023-10-12	South America / Brazil / Amazonas
EPI_ISL_18679912	2023-09-01	2023-12-23	South America / Brazil / Sao Paulo / Guaratingueta
EPI_ISL_18679913	2023-09-11	2023-12-23	South America / Brazil / Sao Paulo / Guararapes
EPI_ISL_18679914	2023-10-04	2023-12-23	South America / Brazil / Sao Paulo / Caraguatatuba
EPI_ISL_18679915	2023-10-05	2023-12-23	South America / Brazil / Sao Paulo / Guarulhos
EPI_ISL_18679916	2023-10-16	2023-12-23	South America / Brazil / Sao Paulo / Guaruja
EPI_ISL_18679917	2023-10-28	2023-12-23	South America / Brazil / Sao Paulo / Sorocaba
EPI_ISL_18679918	2023-09-20	2023-12-23	South America / Brazil / Sao Paulo / Tupa
EPI_ISL_18679919	2023-10-24	2023-12-23	South America / Brazil / Sao Paulo / Caraguatatuba
EPI_ISL_18679920	2023-11-07	2023-12-23	South America / Brazil / Sao Paulo / Bauru
EPI_ISL_18679921	2023-11-11	2023-12-23	South America / Brazil / Sao Paulo / Catanduva
EPI_ISL_18679922	2023-10-04	2023-12-23	South America / Brazil / Sao Paulo / Palmares Paulista
EPI_ISL_18679923	2023-11-14	2023-12-23	South America / Brazil / Sao Paulo / Fernandopolis
EPI_ISL_18679924	2023-07-31	2023-12-23	South America / Brazil / Sao Paulo / Ribeirao Preto
EPI_ISL_18679925	2023-08-08	2023-12-23	South America / Brazil / Sao Paulo / Colombia
EPI_ISL_18679926	2023-08-09	2023-12-23	South America / Brazil / Sao Paulo / Ribeirao Preto
EPI_ISL_18679927	2023-11-28	2023-12-23	South America / Brazil / Sao Paulo / Sao Jose da Bela Vista
EPI_ISL_18679928	2023-11-21	2023-12-23	South America / Brazil / Sao Paulo / Guaruja
EPI_ISL_18679929	2023-11-14	2023-12-23	South America / Brazil / Sao Paulo / Caraguatatuba
EPI_ISL_18679930	2023-11-22	2023-12-23	South America / Brazil / Sao Paulo / Marilia
EPI_ISL_18679931	2023-11-27	2023-12-23	South America / Brazil / Sao Paulo / Tatui
EPI_ISL_18679932	2023-08-22	2023-12-23	South America / Brazil / Sao Paulo / Monte Azul Paulista
EPI_ISL_18679933	2023-09-26	2023-12-23	South America / Brazil / Sao Paulo / Monte Azul Paulista
EPI_ISL_18679934	2023-10-16	2023-12-23	South America / Brazil / Sao Paulo / Monte Azul Paulista
EPI_ISL_18679935	2023-11-08	2023-12-23	South America / Brazil / Sao Paulo / Batatais
EPI_ISL_18679936	2023-11-06	2023-12-23	South America / Brazil / Piaui / Itaueira
EPI_ISL_18679937	2023-10-05	2023-12-23	South America / Brazil / Sao Paulo / Bebedouro
EPI_ISL_18714632	2022-06-20	2022-10-07	South America / Brazil / Sergipe / Pirambu
EPI_ISL_18714633	2022-03-09	2022-10-07	South America / Brazil / Mato Grosso do Sul / Chapadao do Sul
EPI_ISL_18714634	2022-03-17	2022-10-07	South America / Brazil / Parana / Pontal do Parana
EPI_ISL_18714635	2022-03-07	2022-10-07	South America / Brazil / Parana / Pontal do Parana
EPI_ISL_18714636	2022-03-09	2022-10-07	South America / Brazil / Parana / Vere
EPI_ISL_18714637	2022-05-24	2022-10-07	South America / Brazil / Minas Gerais / Uberaba
EPI_ISL_18714638	2022-05-09	2022-10-07	South America / Brazil / Minas Gerais / Sao Joao del Rei
EPI_ISL_18714639	2022-05-20	2022-10-07	South America / Brazil / Bahia / Feira de Santana
EPI_ISL_18714640	2022-04-20	2022-10-07	South America / Brazil / Acre / Cruzeiro do Sul
EPI_ISL_18714641	2022-02-14	2022-10-07	South America / Brazil / Acre / Cruzeiro do Sul
EPI_ISL_18714642	2022-05-10	2022-10-07	South America / Brazil / Acre / Senador Guiomard
EPI_ISL_18714643	2022-03-24	2022-10-07	South America / Brazil / Parana / Pontal do Parana
EPI_ISL_18714644	2022-05-10	2022-10-07	South America / Brazil / Acre / Cruzeiro do Sul
EPI_ISL_18714645	2022-05-23	2022-10-07	South America / Brazil / Bahia / Feira de Santana
EPI_ISL_18714646	2022-05-23	2022-10-07	South America / Brazil / Bahia / Feira de Santana
EPI_ISL_18714647	2022-06-04	2022-10-07	South America / Brazil / Acre / Cruzeiro do Sul
EPI_ISL_18714648	2022-06-05	2022-10-07	South America / Brazil / Maranhao / Sao Luis
EPI_ISL_18714649	2022-04-01	2022-10-07	South America / Brazil / Parana / Almirante Tamandare
EPI_ISL_18714650	2022-01-31	2022-10-07	South America / Brazil / Acre / Cruzeiro do Sul
EPI_ISL_18714651	2022-01-28	2022-10-07	South America / Brazil / Acre / Cruzeiro do Sul
EPI_ISL_18714652	2022-06-20	2022-10-07	South America / Brazil / Sergipe / Nossa Senhora do Socorro
EPI_ISL_18739921	2023-01-30	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739922	2023-01-31	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739923	2023-02-01	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739924	2023-02-03	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739925	2023-02-07	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739926	2023-02-09	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739927	2023-02-14	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739928	2023-02-15	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739929	2023-02-15	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739930	2023-02-15	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739931	2023-03-01	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739932	2023-03-03	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739933	2023-03-03	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739934	2023-03-05	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739935	2023-03-07	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739936	2023-03-06	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739937	2023-03-08	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739938	2023-03-08	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739939	2023-03-10	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739940	2023-03-11	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739941	2023-03-11	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739942	2023-03-11	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739943	2023-03-11	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739944	2023-03-12	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739945	2023-03-13	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739946	2023-03-14	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739947	2023-05-08	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739948	2023-05-07	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739949	2023-05-08	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739950	2023-05-07	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739951	2023-04-24	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739952	2023-04-24	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739953	2023-05-22	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739954	2023-05-22	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739955	2023-05-22	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739956	2023-04-01	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739957	2023-04-01	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739958	2023-03-28	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739959	2023-03-28	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739960	2023-03-24	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739961	2023-03-20	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739962	2023-04-23	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739963	2023-04-23	2024-01-09	South America / Brazil / Sao Paulo
EPI_ISL_18739964	2023-04-17	2024-01-09	South America / Brazil / Sao Paulo
